id,search_tag,create_time,video_desc,stickers_on_video,video_hashtags,video_duration_in_sec,is_duet_enabled,duet_from_id,music_id,music_title,music_url,music_author,music_is_original_audio,digg_count,share_count,comment_count,play_count,author_unique_id,author_nickname,author_avatar,author_signature,author_is_verified,author_duet_setting,author_following_count,author_followers_count,author_heart_count,author_digg_count,author_heart,video_path,video_url,transcription,video_contains_music,video_contains_male,video_contains_female,video_contains_noise,video_contains_no_energy,segments,total_music_duration,percentage_of_video_made_of_music
6885486070885027078,maga,2020-10-19 20:03:06-04:00,🌈The jobs president💙 #vote #voteblue #settleforbiden #dumptrump #economy #fyp #maga #trump #bidenharris2020,,"vote, voteblue, settleforbiden, dumptrump, economy, fyp, maga, trump, bidenharris2020",33,True,0,6885486135737387781,original sound,https://v16m.tiktokcdn.com/92447b660f09d2302b95ab6151ffaeff/64661311/video/tos/maliva/tos-maliva-v-27dcd7c799-us/be76fb3cab4748688725635182a523af/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7T8~fGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=NDo3NTM8ZzU5ZzZlNTY0ZUBpM2ZubWc6ZnZuZDMzZzU8NEBhMi1hYF5jXzExM15eLzAuYSMvcnBqcjQwb2BgLS1kMS9zcw%3D%3D&l=2023051810584836F532475B079E0AD499&btag=e00080000&cc=3&download=true,Barfy the Carrot,True,614800,21400,10900,1800000,,,,,,,545,188300,6000000,4663,6000000,data/videos/6885486070885027078.mp4,https://www.tiktok.com/@/video/6885486070885027078,"Well, um...",True,False,True,True,True,"[{'label': 'music', 'start': 0.0, 'end': 18.38}, {'label': 'noise', 'start': 18.38, 'end': 22.56}, {'label': 'female', 'start': 22.56, 'end': 23.2}, {'label': 'noEnergy', 'start': 23.2, 'end': 23.8}, {'label': 'music', 'start': 23.8, 'end': 26.12}, {'label': 'noEnergy', 'start': 26.12, 'end': 27.18}, {'label': 'music', 'start': 27.18, 'end': 30.32}, {'label': 'noEnergy', 'start': 30.32, 'end': 30.72}, {'label': 'music', 'start': 30.72, 'end': 31.68}, {'label': 'noEnergy', 'start': 31.68, 'end': 33.0}]",24.8,75.15151515151516
6885532492862885125,trump,2020-10-19 23:03:24-04:00,#greenscreen #biden #trump but also imagine the avengers holding a fundraiser for you 😩😩,,"greenscreen, biden, trump",19,True,0,6885532540623489797,original sound,https://v77.tiktokcdn.com/43fdd8e2aede7ff5c84c79e68c11cfe8/646625f9/video/tos/useast2a/tos-useast2a-v-27dcd7/b9b3912ac1a741839f72ccdffcc30047/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TJI5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZzY8ZTtpZDxoaTw3Zzs7M0BpamZsOXdrNzZ5dTMzZjU8M0BfLjMwLTU2X14xMjQtMWBhYSMwYDBoMHJtcm9fLS0tMTZzcw%3D%3D&l=20230518121924680A0C4F2B002315C607&btag=e00080000&cc=13&download=true,logan vandevender,True,515300,14900,5384,1800000,,,,,,,180,33900,7300000,22500,7300000,data/videos/6885532492862885125.mp4,https://www.tiktok.com/@/video/6885532492862885125,"I'm sorry, but you know how pathetic it must be to be running for president for your second term? And the literal Avengers, the cast of the fucking Avengers, are holding a fundraiser for your opponent. Just just concede just fucking call it off.",False,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 19.36}]",0.0,0.0
6885729970996399366,maga,2020-10-20 11:49:33-04:00,Got Heckled by Mexican Trumper #standup #standup #comedian #mexican #bayarea #afghan #vote #maga #spanish #liberal #accent #kanye #muslim #blm #trump,,"standup, standup, comedian, mexican, bayarea, afghan, vote, maga, spanish, liberal, accent, kanye, muslim, blm, trump",43,True,0,6885729930945055493,original sound,https://v77.tiktokcdn.com/cb024f3b629dd8daa15046d3af4eb7ce/6466134b/video/tos/useast2a/tos-useast2a-v-27dcd7/df468ee6ed9440fa83b68a66f0f6ed09/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TLgfGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=OzpnaWhoODY1aDU2aDs8O0BpMzxud2Y6ZjpzOTMzNzU8M0BhMC01NV82NTIxLjUxMTIwYSNxMGQ0cjQwXmlgLS1kMTZzcw%3D%3D&l=20230518105914215EF6C5BAFDCA0AC3B7&btag=e00080000&cc=13&download=true,Dauood,True,144700,2678,992,782400,,,,,,,78,166200,5400000,21800,5400000,data/videos/6885729970996399366.mp4,https://www.tiktok.com/@/video/6885729970996399366,"An American flag, you know, just in case you guys were scared for a second. Yeah, a lot of brown people here tonight, you know I don't know what you said, but you too guy you too. I think you said black power is after sick you say Magga Oh, are you you said it with the thickest Mexican accent ever heard though. It's so confusing And Magga and Magga Fuck yeah, dude, I'm glad you made it over the wall, but uh Shit, dude, only in Fremont you got fucking Mexican Trump supporters. I love that respect respect man. Live your life I don't care. I'm voting for Kanye. It doesn't matter",False,True,False,True,False,"[{'label': 'male', 'start': 0.0, 'end': 28.44}, {'label': 'noise', 'start': 28.44, 'end': 32.26}, {'label': 'male', 'start': 32.26, 'end': 43.7}]",0.0,0.0
6885797175549381893,trump,2020-10-20 16:10:17-04:00,Obama’s date night scandal #foryoupage #fyp #dailyshow #trump #biden #obama #scandal #comedy #funny #omg #foxnews,THE WORST PRESIDENTIAL SCANDAL IN HISTORY,"foryoupage, fyp, dailyshow, trump, biden, obama, scandal, comedy, funny, omg, foxnews",55,True,0,6885797184407702278,original sound,https://v77.tiktokcdn.com/270f18d0490bbce54813b293bd3c7dd8/6466260d/video/tos/useast2a/tos-useast2a-v-27dcd7/7c9757d8eb2d4652bc874ecbf52006e0/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TmI5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aGY2ZjQzZzU0ZDM6aDc4M0BpM3B4Zm5sbjRkdzMzNDU8M0AxXjMzL182X2ExMDEvMjAtYSNyZnNyLl5mXy1fLS0wMTZzcw%3D%3D&l=20230518121934901FABC6BBE54F1503EA&btag=e00080000&cc=13&download=true,The Daily Show,True,483800,10200,4891,2100000,,,,,,,64,6700000,160100000,21,160100000,data/videos/6885797175549381893.mp4,https://www.tiktok.com/@/video/6885797175549381893,"President Obama and the First Lady are taking their tradition of date night on the road this weekend. They went to see a Broadway show. Extravagant date night. Date night. They want to go to Broadway, they want to go out to dinner, they hold hands. I'm just saying the taxpayer expense, the flying a private jet here. She should have also acquiesced to less extravagance during a time of war and during a time of an economic crisis. It is inappropriate while a country is suffering for him to spend 350 grand, you know, to take a picture of the Statue of Liberty when you can photoshop it for 20 bucks. The emails are pouring in on this. The White House declined to say how much the trip was costing taxpayers. Boy, we'd like to know, like that Air Force One flyover for the photos, we'd like to know. I'm sure of that.",True,True,True,True,True,"[{'label': 'male', 'start': 0.0, 'end': 4.42}, {'label': 'female', 'start': 4.42, 'end': 8.24}, {'label': 'noEnergy', 'start': 8.24, 'end': 8.700000000000001}, {'label': 'music', 'start': 8.700000000000001, 'end': 11.540000000000001}, {'label': 'male', 'start': 11.540000000000001, 'end': 19.34}, {'label': 'female', 'start': 19.34, 'end': 25.28}, {'label': 'noise', 'start': 25.28, 'end': 29.82}, {'label': 'female', 'start': 29.82, 'end': 31.060000000000002}, {'label': 'male', 'start': 31.060000000000002, 'end': 40.4}, {'label': 'female', 'start': 40.4, 'end': 45.06}, {'label': 'male', 'start': 45.06, 'end': 50.88}, {'label': 'noEnergy', 'start': 50.88, 'end': 51.64}, {'label': 'music', 'start': 51.64, 'end': 55.86}]",7.059999999999997,12.83636363636363
6885834351523761414,trump2020,2020-10-20 18:34:30-04:00,#greenscreenvideo #trump2020 #bidenbloopers #trump #fyp,,"greenscreenvideo, trump2020, bidenbloopers, trump, fyp",11,True,0,6885834376987364101,original sound,https://v77.tiktokcdn.com/f39d132fd722ce3bdc91e42af4b0e6ae/6465e588/video/tos/useast2a/tos-useast2a-v-27dcd7/bedea06b49ea4a8c90a41f2ac5986198/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7Td7TGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=PDo1OzhpZGk3PGk8PDNmOEBpajM8cHlyZTk5eDMzZTU8M0AuNS41LTQ1Xl4xMjUvMTA0YSNkcGhoanBqXl5fLS0wMTZzcw%3D%3D&l=20230518074450174E36B2DF1CCF06147F&btag=e00080000&cc=13&download=true,Tanner Sark,True,190800,22000,3310,1600000,,,,,,,225,967,191700,61200,191700,data/videos/6885834351523761414.mp4,https://www.tiktok.com/@/video/6885834351523761414,Oh,False,True,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.54}, {'label': 'noise', 'start': 0.54, 'end': 6.54}, {'label': 'noEnergy', 'start': 6.54, 'end': 7.66}, {'label': 'male', 'start': 7.66, 'end': 10.38}, {'label': 'noEnergy', 'start': 10.38, 'end': 10.96}]",0.0,0.0
6885845335579626757,biden2020,2020-10-20 19:17:04-04:00,How she thinks liberals sneeze #fyp #biden2020 #foryoupage #settleforbiden2020,,"fyp, biden2020, foryoupage, settleforbiden2020",13,False,0,6885845295712701189,original sound,https://v77.tiktokcdn.com/586b095c216aba34f90dd0f168e40ff7/6465fd82/video/tos/useast2a/tos-useast2a-v-27dcd7/696430003d8543c1aa419eed8bc16094/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TtkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZmQ2Z2g7OGU7ZDNoaTw4OUBpajlwa3A8dWRpeDMzNjU8M0AxNjI0YC8xXzExNDEuMDMwYSNyLTVfZC1maWdfLS02MTZzcw%3D%3D&l=20230518092703CB1320D9140D7500204C&btag=e00080000&cc=13&download=true,Ur dad,True,856100,13800,4668,3400000,,,,,,,907,38400,3600000,75900,3600000,data/videos/6885845335579626757.mp4,https://www.tiktok.com/@/video/6885845335579626757,Oh look at that. Alright guys I have to sneeze. It's just allergy.,True,False,True,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.28}, {'label': 'music', 'start': 0.28, 'end': 2.58}, {'label': 'noEnergy', 'start': 2.58, 'end': 3.12}, {'label': 'female', 'start': 3.12, 'end': 9.1}, {'label': 'noise', 'start': 9.1, 'end': 10.84}, {'label': 'female', 'start': 10.84, 'end': 13.1}]",2.3,17.69230769230769
6885848912570158342,trump2020,2020-10-20 19:30:58-04:00,Bring on the angry Christians 😈 #politics #trump2020 #christian #christianity #religion #fakenews #education #facts #vote #republican #liberal,"cc: Well I like D0nald Trump bc I’m a Christi@n and he’s a Christi@n t0o. He is a man of G0d. cc: *laughing* Donald Trump a Christian? Hahahaha that’s a good one. That’s a good one man 😂 cc: Uhhh that’s n0t a joke he is a Christi@n. cc: Okay, well if he’s a Christian he’s a really 💩one. So let’s get into it.  cc: He’s been divorced multiple times and also has cheated on every single wife he’s had.  cc: And one of his mistresses was a p0rn ⭐️ and I’m pretty sure Christianity isn’t about p0rn my friend. cc: Trump is also a p3dophile who has openly bragged about walking into a dressing room full of 15 year old girls and watching them undr3ss. cc: Oh yeah! Let’s not forget ab0rti0ns. He’s paid for multiple of those too.  cc: FaKe NeWs fAkE nEwS!  cc: Okay well if you don’t believe it from me, I’m sure you’ll believe it from the PRIEST of the church where Trump stood outside, holding the Bible upside down btw✨, said that was a disgrace and that Trump isn’t a real Christian.  cc: Nope nope. That’s fAkE nEwS too. FAKE NEWS! cc: Thank you for proving my exact point that all you Christian Trump supporters are just brainwashed and are only going to believe the Christians that support your narrative 🙄 cc: And if I didn’t make it clear, Trump’s not a Christian. He’s just playing you ❤️","politics, trump2020, christian, christianity, religion, fakenews, education, facts, vote, republican, liberal",57,True,0,6885848926956620550,original sound,https://v16m.tiktokcdn.com/f609f6529de7804470b7f03baae89160/6465e5a3/video/tos/useast2a/tos-useast2a-v-27dcd7/4733d0c1cf234f5f86b80d9379dac9b8/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TE7TGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=OGU4NDY5aWdnZDw1Z2k1aEBpM2hzdXFtOTl4eDMzNjU8M0AzMF40XmBgXy4xM2MtYy5fYSNqcmVqYTZfbzFfLS02MTZzcw%3D%3D&l=20230518074446AC2906F6D1AE07063AAC&btag=e00080000&cc=3&download=true,sammyk,True,203900,4462,3346,691900,,,,,,,357,251400,7200000,21600,7200000,data/videos/6885848912570158342.mp4,https://www.tiktok.com/@/video/6885848912570158342,well i like donald trump because i'm a christian and he's a christian too he is a man of god donald trump a christian? that's a good one that's a good one then uh that's not a joke he is a christian okay well he's a christian he's a really shitty one so let's get into it he's been divorced multiple times and also cheated on every single wife he's had one of his mistresses was a porn star and i'm pretty sure christianity isn't about porn my friend trump is also a pedophile who is openly bragged about walking into a dressing room full of 15 year old girls and watching them undress oh yeah let's not forget abortions he's paid for multiple of those too fake news fake news okay well if you don't believe it for me i'm sure you'll believe it from the priest of the church where trump stood outside holding the bible upside down by the way i said that that was disgrace and trump isn't a real christian nope nope that's fake news too fake news thank you for proving my exact point the all you christian trump supporters are just brainwashed and are only going to believe the christians that support your narrative if i didn't make it clear trump's not a christian he's just playing you,False,False,True,False,False,"[{'label': 'female', 'start': 0.0, 'end': 57.46}]",0.0,0.0
6885854044779220229,biden2020,2020-10-20 19:50:56-04:00,#tennessee #cookeville #trump #biden #trump2020 #biden2020,,"tennessee, cookeville, trump, biden, trump2020, biden2020",14,True,0,6885854004874693381,original sound,https://v77.tiktokcdn.com/85de44f84edc3aab100fe37d808b49ed/6465fdd2/video/tos/useast2a/tos-useast2a-v-27dcd7/feb8dcb67adc4cc6a186860b70b42097/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TNuQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZDc6ZTg2MzllOzRoZzM2NkBpM3U0NXZmPDx2dzMzNTU8M0AuNC8uLTM0NTMxLWE2MjEtYSNjYnFpXmBmaWRfLS01MTZzcw%3D%3D&l=2023051809273685AFCE7779CC260029F2&btag=e00080000&cc=13&download=true,Mia Khalifa,True,345800,10800,13500,1500000,,,,,,,251,21700,1000000,4035,1000000,data/videos/6885854044779220229.mp4,https://www.tiktok.com/@/video/6885854044779220229,"Hey, I just want to take a moment to apologize to the owner of the cat that I had run over yesterday. Uh, it wasn't supposed to be an offensive video and it might have seemed a little bit like that way. And then I just- I just hit a dog.",False,True,True,False,True,"[{'label': 'male', 'start': 0.0, 'end': 4.3}, {'label': 'female', 'start': 4.3, 'end': 5.0200000000000005}, {'label': 'noEnergy', 'start': 5.0200000000000005, 'end': 5.48}, {'label': 'male', 'start': 5.48, 'end': 13.94}]",0.0,0.0
6885915066810518789,biden2020,2020-10-20 23:48:11-04:00,Here’s how we replaced our stolen and slashed #BidenSigns  #biden2020 #bidenharris2020,Replacing our stolen & slashed Biden signs Stencil + steel posts Tanglefoot + glitter Motor oil + glitter + skunk scent More glitter ✨,"bidensigns, biden2020, bidenharris2020",33,False,0,6885915091527650054,original sound,https://v77.tiktokcdn.com/dfdeb32da45e3c1781d1d4ea8d953b56/6465fdb2/video/tos/useast2a/tos-useast2a-v-27dcd7/236ecc02e9214070abd78f167cb9fec3/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TskQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aDM0MzZkMzk8NzQ4OWg8ZkBpanRueG01djlmeDMzOTU8M0AtMjYwM2BhNTMxNTEyL19jYSNmL28zY2VmcmZfLS1gMTZzcw%3D%3D&l=20230518092701847DB2EED219000025D4&btag=e00080000&cc=13&download=true,Chloe Burns,True,1200000,2786,12700,4700000,,,,,,,15,22400,1800000,22,1800000,data/videos/6885915066810518789.mp4,https://www.tiktok.com/@/video/6885915066810518789,"Our Biden signs have been getting stolen and slashed, so here's how we made our new ones. First, I used a stencil to paint on plywood, ran a chain through it, and wired it onto steel posts. Next, I spread Tanglefoot, which is super sticky, and glitter over the chains. Then I combined old motor oil, glitter, super concentrated skunk scent, and poured it over the cinder blocks. Last, I topped it off with some more glitter. And there's sign number one.",False,False,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.34}, {'label': 'female', 'start': 0.34, 'end': 4.98}, {'label': 'noEnergy', 'start': 4.98, 'end': 5.9}, {'label': 'female', 'start': 5.9, 'end': 12.02}, {'label': 'noEnergy', 'start': 12.02, 'end': 12.66}, {'label': 'female', 'start': 12.66, 'end': 17.42}, {'label': 'noEnergy', 'start': 17.42, 'end': 18.34}, {'label': 'female', 'start': 18.34, 'end': 24.86}, {'label': 'noEnergy', 'start': 24.86, 'end': 26.02}, {'label': 'female', 'start': 26.02, 'end': 28.3}, {'label': 'noEnergy', 'start': 28.3, 'end': 28.900000000000002}, {'label': 'female', 'start': 28.900000000000002, 'end': 30.34}, {'label': 'noEnergy', 'start': 30.34, 'end': 32.980000000000004}]",0.0,0.0
6885935131924778246,biden2020,2020-10-21 01:06:40-04:00,#duet with @_lipsticklinz jokes but anyways #vote #biden2020 #votebiden2020,,", duet, vote, biden2020, votebiden2020",41,False,6885832268103830789,6841176552256965381,original sound,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/e4702df37f354b72b7da5051311913be/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TYuQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aDVoNGVkOjpoZDszPGQ7Z0Bpaml0eW0zcmtleDMzZzU8M0BfMTBgLzA0NjQxMy4tLTIvYSNrbWItY2BlYmZfLS1jMTZzcw%3D%3D&l=20230518092728CBCDF77C6F567A002440&VExpiration=1684405665&VSignature=0yvvVop4V_Ps2d4YntQQKw&btag=e00080000&cc=14&download=true,Slowed songs,True,382500,5606,2825,1600000,,,,,,,306,15100,5200000,38200,5200000,data/videos/6885935131924778246.mp4,https://www.tiktok.com/@/video/6885935131924778246,I'm not in this election.,True,False,True,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 20.48}, {'label': 'music', 'start': 20.48, 'end': 24.36}, {'label': 'noise', 'start': 24.36, 'end': 27.580000000000002}, {'label': 'music', 'start': 27.580000000000002, 'end': 39.84}, {'label': 'female', 'start': 39.84, 'end': 40.96}]",16.140000000000004,39.365853658536594
6886115713392676101,trump2020,2020-10-21 12:46:45-04:00,#stitch with @xobrooklynne #trump2020,,", stitch, trump2020",9,True,0,6886115783701711622,original sound,https://v77.tiktokcdn.com/d9fbd5d861d1487d6ddac60bd7068e31/6465e574/video/tos/useast2a/tos-useast2a-v-27dcd7/4fd904919651466193636c3594bd33b7/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7Tm7TGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aTYzNjxoaDdmOjMzOWQ4NEBpM3Zqa2txeHI2eTMzZzU8M0AyXzIzNGMuXzIxMTY0MDJiYSNrYGBpXmxgcDVfLS02MTZzcw%3D%3D&l=20230518074422F399C6ACFD22FA05C8AC&btag=e00080000&cc=13&download=true,Syd,True,259700,2055,20800,2100000,,,,,,,315,185400,4200000,12600,4200000,data/videos/6886115713392676101.mp4,https://www.tiktok.com/@/video/6886115713392676101,You're 16 and from Canada? What?,True,False,True,False,True,"[{'label': 'music', 'start': 0.0, 'end': 5.26}, {'label': 'noEnergy', 'start': 5.26, 'end': 5.68}, {'label': 'female', 'start': 5.68, 'end': 7.76}, {'label': 'noEnergy', 'start': 7.76, 'end': 9.14}, {'label': 'female', 'start': 9.14, 'end': 9.5}, {'label': 'noEnergy', 'start': 9.5, 'end': 9.9}]",5.26,58.44444444444444
6886129731184430337,trump2020,2020-10-21 13:40:20-04:00,#trump2020 #biden #fyp,"Trump supporters 
🤣😂🤣 trump believes in marriage ","trump2020, biden, fyp",50,True,0,6886129778768874241,original sound,https://v77.tiktokcdn.com/ac4202291fd469a13e3acd957c8eaa9b/6465e58c/video/tos/useast2a/tos-useast2a-v-27dcd7/f62e210b0fe24c669453b99cc7a95f23/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TT7TGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZmQ3NWY6M2c8aGY6NzM4OEBpM3U1NzM1bzp1dzMzOTU8M0A0Xl9jNGIvNV4xNl80YTMyYSNqNXEwNjFgX21fLS1fMTZzcw%3D%3D&l=2023051807440148E46D7C8E5A7105C7D1&btag=e00080000&cc=13&download=true,✨Stiofan Butchero⚡️,True,485800,22800,5094,2800000,,,,,,,409,104500,5800000,121900,5800000,data/videos/6886129731184430337.mp4,https://www.tiktok.com/@/video/6886129731184430337,That's the guy I needed to talk to. The man who gave the benediction on the opening night of the RNC. I believe Donald Trump without question loves God. He believes in the one true God. He believes Jesus Christ is his Lord and Savior. He believes that marriage is between one man and one woman. He believes that... Wait. What? He believes marriage is between one man and one woman. Who does? Donald Trump believes one marriage is between one man and one woman. Until a younger woman comes along. Check one Slovenian and one American. So your point is... This one man one woman thing. I ran the numbers. They don't check out.,True,True,False,True,True,"[{'label': 'noise', 'start': 0.0, 'end': 1.52}, {'label': 'male', 'start': 1.52, 'end': 32.58}, {'label': 'noise', 'start': 32.58, 'end': 35.04}, {'label': 'music', 'start': 35.04, 'end': 38.480000000000004}, {'label': 'male', 'start': 38.480000000000004, 'end': 47.660000000000004}, {'label': 'noEnergy', 'start': 47.660000000000004, 'end': 48.94}, {'label': 'male', 'start': 48.94, 'end': 50.42}]",3.4399999999999977,6.879999999999996
6886132209607085317,biden2020,2020-10-21 13:50:47-04:00,#pop #quiz #vote #beyonce #gotv #biden2020 #bidenharris2020 #challenge #bluewave,"Pop Culture Quiz
Part 2 0/2 “If you like it, you shoulda put a ___ on it” 0/3 “Tide Pod Challenge” 0/4","pop, quiz, vote, beyonce, gotv, biden2020, bidenharris2020, challenge, bluewave",59,True,0,6756695713351993345,Jeopardy! Game Show Theme (In the Style of Mev Griffin),https://sf77-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/2d2e0cba706b48afa80f96701c6b1c54,Instrumental King,False,239000,5303,2689,1600000,,,,,,,255,2000000,25100000,1260,25100000,data/videos/6886132209607085317.mp4,https://www.tiktok.com/@/video/6886132209607085317,"If you like it, you should have put a blank on it. Please fill the blank. If you like it, you should have put a hat on it. Okay, and mom, if you like it, you should have put a blank on it. Please fill the blank in. If you like it... Next question. Were one of those right? No, it is, if you like it, you should have put a ring on it, from Beyonce. If you like it, you should have put a ring on it. You are the last two people on the face of the earth that don't know that. Okay, number 10. What was the Tide Pod challenge? The Tide Pod challenge was the little pods you use in the dishwasher. Were to see if they were better than other brands. Okay. Yeah, like the other quotes, I agree with that. You concur? Okay, very good.",True,True,True,False,True,"[{'label': 'music', 'start': 0.0, 'end': 6.58}, {'label': 'male', 'start': 6.58, 'end': 14.08}, {'label': 'female', 'start': 14.08, 'end': 15.32}, {'label': 'music', 'start': 15.32, 'end': 23.900000000000002}, {'label': 'male', 'start': 23.900000000000002, 'end': 29.580000000000002}, {'label': 'female', 'start': 29.580000000000002, 'end': 33.7}, {'label': 'male', 'start': 33.7, 'end': 38.54}, {'label': 'noEnergy', 'start': 38.54, 'end': 39.12}, {'label': 'female', 'start': 39.12, 'end': 41.86}, {'label': 'noEnergy', 'start': 41.86, 'end': 43.82}, {'label': 'male', 'start': 43.82, 'end': 51.72}, {'label': 'noEnergy', 'start': 51.72, 'end': 52.18}, {'label': 'male', 'start': 52.18, 'end': 53.620000000000005}, {'label': 'noEnergy', 'start': 53.620000000000005, 'end': 54.06}, {'label': 'female', 'start': 54.06, 'end': 55.800000000000004}, {'label': 'male', 'start': 55.800000000000004, 'end': 57.14}, {'label': 'noEnergy', 'start': 57.14, 'end': 57.72}, {'label': 'male', 'start': 57.72, 'end': 58.980000000000004}]",15.159999999999998,25.694915254237284
6886132787015929093,biden2020,2020-10-21 13:53:07-04:00,#biden2020 meeting with families of parkland shooting victims.,“I’m his son”,biden2020,29,False,0,6886132900832512773,original sound,https://v77.tiktokcdn.com/594ba76622b7465cde48d1aa95f048ab/6465fdc9/video/tos/useast2a/tos-useast2a-v-27dcd7/a6582ace69b1413fae589e9690e05085/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TfkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=PDk5Njo8ODo2aTQ0ZjtnaEBpM2R2c3dscTlveDMzZzU8M0AyMS81MjBeNi4xMmAyLS42YSM2MWgvc2ZjYWdfLS1jMTZzcw%3D%3D&l=202305180927253371AD641CFECC002A6E&btag=e00080000&cc=13&download=true,Bearchewtoy75,True,4200000,205000,0,19500000,,,,,,,2592,81300,4600000,6830,4600000,data/videos/6886132787015929093.mp4,https://www.tiktok.com/@/video/6886132787015929093,"I'm a wife, I'm Chris Hudson's wife. God love you. Thank you. I wanted to... This is Chris's wife. I'm his son. Well, how are you? Thank you for hugging me. You okay? You okay? You'll be okay. We're gonna be okay. We're gonna be okay. I promise. Okay? I promise. That's why I'm voting for him. That's why.",True,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 9.32}, {'label': 'music', 'start': 9.32, 'end': 11.24}, {'label': 'male', 'start': 11.24, 'end': 21.900000000000002}, {'label': 'noEnergy', 'start': 21.900000000000002, 'end': 22.28}, {'label': 'noise', 'start': 22.28, 'end': 24.6}, {'label': 'male', 'start': 24.6, 'end': 28.32}, {'label': 'noEnergy', 'start': 28.32, 'end': 29.900000000000002}]",1.92,6.620689655172414
